AmId	HHKey	CustNum
1918	10894	156879
1919	15625	156883
1920	11508	156904
1921	1664	156923
1922	24285	156928
1923	11748	156953
1924	3684	156954
1925	19802	156970
1926	6545	156984
1927	17527	157014
1928	23130	157017
1929	5256	157055
1930	10342	157071
1931	19815	157102
1932	16025	157111
1934	16583	157149
1935	2236	157219
1936	16325	157234
1937	9200	157252
1938	12525	157280
1939	7891	157283
1940	23242	157314
1941	21284	15732
1943	18655	157400
1944	19290	157431
1945	20459	157435
1946	23099	157446
1947	18435	157460
1948	493	157467
1950	23294	157508
1951	23294	157509
1953	12742	157538
1954	18065	157578
1955	20764	1576
1956	13939	157615
1957	23149	157621
1958	14733	157656
1959	6832	157663
1961	16795	157681
1962	1767	157697
1964	17733	157720
1965	23533	157735
1966	1168	157765
1967	20740	157797
1968	8589	157808
1969	2039	157834
1970	18992	157852
1971	23046	157882
1972	6549	157883
1973	15847	157888
1974	10714	15789
1976	21274	157901
1977	3326	157908
1978	4052	157927
1979	23151	157939
1981	6406	157961
1983	3068	157989
1984	21372	158002
1986	15666	158044
1988	14399	158051
1989	22491	158055
1991	16593	158070
1992	12681	158073
1993	4199	158078
1994	18449	158120
1995	23256	158148
1997	21930	158154
1999	4044	158170
2000	15888	158178
2001	22449	158225
2002	21438	158268
2003	23614	158271
2004	18849	158274
2005	11394	158276
2006	20879	158289
2007	23043	158305
2009	14502	158330
2010	22209	158343
2011	21696	158355
2012	2856	158368
2013	14741	158392
2014	10478	158405
2015	14442	158410
2016	1616	158436
2017	11907	158449
2018	2973	158458
2020	11268	158516
2021	15720	158540
2022	19756	158562
2023	16351	158563
2024	13580	158614
2025	22107	158619
2026	17504	15862
2027	9116	158621
2028	18674	158626
2029	2983	158669
2030	10861	158676
2031	5559	158677
2032	23888	158683
2033	11314	158703
2034	22272	158710
2035	18715	158732
2036	6444	158736
2037	1218	158748
2038	10155	158750
2039	12265	158769
2040	22407	158771
2041	13038	158777
2042	20495	158782
2043	12660	158789
2044	16996	158829
2046	19214	158851
2047	10517	158881
2048	19749	158954
2049	14903	158974
2050	3646	158980
2051	2256	158984
2052	11343	158988
2053	3674	158991
2054	122	158997
2055	10784	159000
2057	9066	159040
2058	8007	159041
2059	636	159043
2060	6361	159063
2061	14332	159112
2062	22327	159164
2063	8963	15918
2064	6327	159199
2065	7748	159207
2067	11513	159238
2068	2042	159248
2069	22595	159258
2070	22774	159261
2071	9380	159266
2072	15000	159272
2073	8003	159274
2074	16082	159286
2075	4667	159294
2076	20793	159296
2077	20496	159301
2078	11061	159306
2079	22815	159321
2080	23596	159331
2081	11817	159346
2082	15674	159348
2083	15514	159352
2084	20030	159353
2085	7529	159366
2086	22601	159389
2087	5051	159399
2088	11896	159416
2089	14739	159438
2091	14638	159492
2092	9264	159545
2093	18683	159567
2095	8521	159649
2096	7659	159656
2097	14013	159709
2098	15500	159711
2099	5597	159753
2100	16991	159780
2101	7810	159784
2102	15938	159793
2103	15431	15980
2104	20678	159816
2105	12682	159832
2106	18909	159833
2107	20063	159836
2108	23620	159864
2109	8991	159877
2110	23715	159879
2111	18264	159889
2112	23574	159905
2113	7667	159913
2116	5100	159990
2117	22591	160019
2118	23411	160027
2119	18195	160065
2120	2416	160076
2121	1830	160111
2122	305	160125
2123	4698	160155
2124	20400	160157
2125	23054	160169
2126	9970	160183
2127	20293	160218
2128	5032	160233
2129	22300	160237
2130	9644	160242
2131	22283	160275
2132	23717	16028
2133	14890	160285
2134	209	160288
2135	12202	160291
2136	23322	160308
2137	16505	160340
2138	14492	160361
2140	481	16040
2141	10659	160401
2142	15437	160403
2143	6636	160417
2144	11554	160482
2145	20811	160491
2146	6556	160495
2147	19694	160518
2148	6797	160545
2149	3065	16055
2150	1137	160572
2151	6107	160577
2152	10949	160579
2154	21819	160634
2155	20083	160678
2157	14255	160750
2158	15548	160752
2159	18778	160757
2160	4616	160761
2162	10772	160825
2163	2719	160826
2164	14670	160851
2165	7223	160878
2166	7568	16096
2167	20113	160968
2169	21064	161012
2170	15251	161057
2171	12447	161069
2172	21642	161084
2173	18696	16109
2174	14093	161091
2175	9875	161103
2176	2616	161104
2177	5523	161107
2178	2422	161109
2179	2582	161126
2180	12293	161133
2181	22950	161136
2182	9410	161141
2183	14448	161167
2184	14448	161168
2185	9827	161173
2186	16397	161178
2187	11126	161180
2188	13821	161208
2189	7133	161215
2190	16856	161236
2191	4959	161256
2192	16368	161298
2193	2198	161299
2194	16856	161346
2195	16928	161360
2196	8949	161390
2197	12192	161422
2198	10722	161432
2199	7112	161439
2200	13320	161448
2201	13574	161456
2202	7340	161475
2205	4389	1615
2206	18492	161506
2207	22613	161508
2208	7003	161517
2209	15784	161520
2210	19410	161532
2211	20857	161573
2212	709	161612
2213	19411	161617
2214	14743	161619
2215	11275	161626
2216	7037	161640
2218	13753	161672
2219	10869	161674
2220	10330	161697
2221	17717	16171
2222	7843	16172
2223	15263	161743
2224	9488	161745
2225	10812	161760
2226	12485	161771
2228	3349	161779
2229	3286	161802
2230	22823	161825
2232	11246	161833
2233	493	161842
2234	3015	161844
2235	16171	161856
2236	20237	161871
2237	24192	161873
2238	10515	161926
2239	11861	16194
2240	9178	161950
2242	8895	161969
2243	11206	161988
2245	1916	162003
2246	4260	162055
2247	14363	162060
2248	22081	162064
2249	16261	162070
2250	8083	162112
2251	24162	162116
2252	970	16212
2253	2211	162138
2254	15453	162153
2255	18586	162194
2256	14228	162236
2257	14892	162247
2258	12951	162263
2259	6153	162275
2260	23783	162285
2261	15577	162295
2262	13060	162311
2263	20316	162322
2264	20407	162331
2265	21756	162335
2266	17485	162336
2267	23455	162373
2268	6121	162376
2269	13946	162390
2270	20707	162399
2271	10251	162410
2272	10464	162490
2273	18104	162497
2274	13147	162532
2275	12209	162546
2276	4354	162608
2277	18324	162621
2278	4588	162623
2279	462	162624
2280	23247	162640
2281	23912	162647
2282	1457	162664
2283	826	162667
2284	10722	162685
2285	4478	162692
2287	23644	16275
2288	19397	16276
2289	24313	162760
2290	7324	162779
2291	15610	162785
2292	24109	162787
2293	18684	162790
2294	23481	162808
2295	1076	162827
2296	15885	162828
2297	20363	162829
2298	20287	162844
2299	17270	162884
2300	3045	162894
2301	22822	162929
2302	5541	162933
2303	15481	162985
2304	11895	163038
2305	18038	163049
2306	10757	163063
2307	14468	16307
2308	2427	163074
2310	8912	163081
2311	4058	163091
2312	19471	163106
2313	23203	163129
2314	3946	16314
2315	23855	163161
2316	3907	163170
2317	7749	163177
2319	15836	163181
2320	11824	163183
2321	20459	163185
2322	9417	163190
2323	20260	163199
2324	716	163274
2327	8481	163322
2328	6688	163335
2329	7200	163344
2330	20761	163352
2331	23205	163380
2332	16878	163387
2333	16878	163388
2335	14478	163397
2336	10296	16343
2337	3486	163441
2338	10296	16345
2339	8028	163457
2340	9368	163481
2342	15937	163521
2343	8392	163525
2344	10888	163527
2345	8786	163531
2346	23114	163583
2347	490	163584
2348	12928	163608
2349	16178	163621
2350	2994	163647
2351	23417	163660
2352	8392	163683
2353	5428	163692
2354	22331	163704
2355	2566	163707
2356	16700	16371
2357	7502	163715
2358	9229	163716
2359	20157	163757
2361	2479	163768
2362	23114	163778
2363	23114	163779
2364	23145	163818
2365	23404	163820
2367	11151	163858
2368	12224	163859
2369	16410	163879
2370	15147	163881
2372	1119	163905
2373	12424	163910
2374	19740	163946
2375	16179	163960
2376	3426	163989
2377	751	163991
2378	8353	163994
2379	9350	164020
2380	298	164026
2381	22039	164032
2382	14659	164038
2383	18493	164045
2384	10333	164046
2385	2527	164048
2386	12181	164058
2387	22121	164169
2389	13644	164174
2390	19289	164178
2392	19868	164226
2393	22028	164244
2395	3227	164282
2396	9308	164302
2398	23752	164331
2399	24137	164348
2400	23014	16435
2403	8562	164417
2404	18348	164427
2405	15914	164483
2406	9199	164513
2407	29	164519
2408	13116	164549
2409	10766	164560
2410	12529	16458
2411	23577	164584
2412	21026	164588
2413	23000	164604
2414	10541	164615
2415	19231	164616
2416	14741	164626
2417	1115	164628
2418	17249	16465
2420	4028	164681
2421	19946	164688
2422	14139	164694
2423	23934	164754
2424	12466	164782
2425	23057	164811
2426	15251	164814
2427	6681	164816
2428	14027	164839
2429	14409	164854
2430	3836	164870
2431	20617	164877
2432	1555	164890
2433	20369	164927
2434	794	164948
2435	20723	16499
2436	6824	165000
2437	8476	165014
2438	11982	165048
2439	23123	165063
2440	1380	165066
2441	6271	165077
2442	19451	165079
2443	23007	165096
2444	12162	165110
2445	11023	165119
2446	3473	165134
2447	23144	165177
2448	3361	16520
2449	20502	165214
2450	2184	165216
2451	14758	165226
2452	202	165236
2453	20646	165237
2454	91	165255
2456	15148	165283
2457	17810	16531
2458	16390	16532
2459	15203	165338
2460	8689	165397
2461	22416	165444
2462	22886	165452
2463	2040	165476
2464	5915	165478
2465	1379	165479
2466	11958	165484
2467	23341	165502
2468	22707	165504
2469	22859	165505
2470	13907	165522
2471	15703	165523
2472	22209	165530
2473	15015	165534
2474	13547	165538
2475	2466	165545
2476	8434	16555
2477	14980	165568
2479	22539	165573
2480	23371	165618
2481	23142	165644
2482	18877	165664
2483	3402	165721
2485	15392	165801
2486	12735	165812
2487	448	165830
2488	634	165834
2489	15777	165877
2490	13425	165887
2491	11315	165888
2492	19075	165926
2493	11521	165927
2494	5971	165932
2495	19530	165951
2496	23890	165958
2497	1183	165980
2498	12772	166012
2499	21859	166026
2500	10151	166035
2501	7811	166051
2502	1228	166074
2503	18669	166127
2504	4395	166149
2505	20338	166162
2507	23368	166194
2508	23060	166204
2509	8894	166220
2511	11385	166224
2512	9273	166232
2513	23823	166244
2516	20217	166275
2517	1903	166277
2518	8626	166291
2519	17320	166292
2520	19937	166298
2521	3370	16631
2522	8910	166322
2523	11586	166331
2526	8238	166355
2528	22441	166396
2529	18976	16640
2530	18980	166408
2531	7755	16641
2532	23032	166416
2533	20875	166417
2534	18751	166421
2536	23771	166456
2537	16358	166463
2538	366	166467
2540	2254	166501
2541	2440	166529
2542	22616	166548
2543	16451	166561
2544	6551	166577
2545	17196	166611
2546	3428	166618
2547	13459	166623
2548	14445	16668
2549	31	166703
2550	1564	166709
2551	19335	166745
2552	21615	166752
2553	199	166759
2554	954	166771
2555	22664	166774
2556	17550	166783
2557	17742	166789
2558	13491	166790
2559	11708	166802
2560	9100	166805
2561	15524	166855
2562	21897	166867
2563	16919	166876
2565	148	166882
2566	7167	166915
2567	17622	166928
2570	11580	166983
2571	16475	166994
2572	8989	167001
2573	4790	167004
2574	6730	167022
2575	1020	167042
2576	10324	167061
2577	7126	167068
2578	21045	167095
2579	2308	167104
2580	5579	167131
2581	18333	167150
2582	3266	167164
2583	1946	167182
2584	12851	167188
2585	23365	167207
2586	12767	167260
2588	24323	167306
2589	23989	167308
2590	6746	167311
2591	14283	167325
2592	1744	16734
2593	22254	167365
2594	14096	167367
2595	6947	167377
2596	12224	167411
2597	3731	167417
2598	6676	167507
2599	781	167508
2600	7037	167509
2601	10330	167524
2602	4420	167545
2603	8398	167546
2604	7568	167549
2605	21510	167550
2606	17457	167572
2607	6226	167608
2608	16770	167610
2609	13559	167627
2610	1784	167629
2611	16381	167643
2612	19344	167678
2613	9799	167693
2614	5464	167712
2615	18886	167713
2616	8218	167717
2617	16934	167731
2618	12786	167765
2619	23213	167783
2620	10300	167788
2621	22426	167810
2622	19049	167828
2623	13759	167832
2624	1609	167846
2625	7264	167859
2626	23180	167865
2627	9283	167869
2628	7993	167874
2629	5793	167875
2630	22845	167876
2631	21421	167897
2632	23498	167920
2633	12064	167940
2634	11516	167963
2635	16193	167968
2636	11085	167980
2637	17434	167995
2638	21408	168003
2640	12288	168022
2641	12277	168026
2642	4989	168046
2643	8350	168108
2644	14446	168119
2645	22390	168156
2647	21995	168173
2649	4727	168226
2650	20277	168232
2651	8616	168234
2652	3508	168238
2653	494	168239
2654	18832	168271
2655	13788	168272
2656	14829	168280
2657	4586	168286
2659	12571	168296
2660	20642	168303
2661	23157	168307
2663	7322	168310
2664	18765	168356
2665	16979	168369
2666	3695	168413
2667	23743	168435
2668	19200	168478
2669	3378	168496
2670	5959	168590
2671	1243	168613
2672	16615	168656
2673	14281	16866
2674	2016	168663
2675	15325	168686
2676	19472	168687
2677	17117	168695
2678	3509	168742
2679	12254	168759
2680	771	168776
2681	16195	168777
2682	16406	168811
2683	8339	168829
2684	7664	168870
2685	11417	168876
2686	18387	16888
2687	1069	168902
2688	11651	168910
2689	6978	168914
2690	10487	168925
2691	17965	168939
2692	18705	168957
2693	12205	168960
2694	5716	168970
2695	22030	16900
2696	17470	169009
2697	3411	169026
2698	19326	169034
2699	22242	169049
2700	20178	169069
2701	4497	169078
2702	9773	16908
2703	11018	16911
2704	14711	169125
2706	9453	169190
2707	23150	169222
2708	13779	169223
2709	4522	169279
2710	11411	169289
2712	12414	169358
2713	1351	169370
2714	13334	169407
2715	13956	169413
2716	11575	169422
2717	19846	169438
2719	2017	169478
2720	5108	169481
2721	18885	169489
2722	24144	169514
2723	4360	169531
2724	21506	169547
2725	20871	169604
2726	3625	169631
2727	17161	169635
2728	24092	16964
2729	4456	169679
2730	3309	169698
2731	6774	169705
2732	23263	169731
2733	24253	169738
2734	6955	169740
2735	23257	169753
2736	23084	169757
2738	7168	169795
2739	4360	169796
2740	14384	169811
2741	7541	169822
2744	3285	169923
2745	1804	169930
2746	6622	169986
2747	22291	170002
2748	20596	170024
2749	22860	170050
2750	22075	170055
2751	14425	170057
2752	11449	170068
2753	4720	170076
2754	12883	170092
2755	21150	170094
2756	6101	170134
2757	21618	170142
2758	14922	170160
2759	12063	170167
2760	22709	17019
2761	2381	170209
2762	1313	170215
2763	13948	170240
2764	2582	170267
2765	10739	170301
2766	19493	170332
2767	14741	170343
2768	8662	170368
2769	512	170394
2770	18231	170409
2771	12608	170410
2772	12887	170427
2773	5694	170429
2774	19770	170479
2775	8550	170506
2776	20950	170510
2777	10192	170515
2778	13258	170521
2779	1627	170527
2780	19847	170529
2781	1899	170553
2782	22137	170568
2784	3210	170643
2785	15927	170644
2786	5877	170658
2787	6655	170665
2788	24351	170687
2790	5419	170695
2791	13644	170700
2792	14341	170726
2793	14892	170731
2794	5127	17078
2795	10373	170791
2796	1279	170810
2797	14247	170816
2798	4979	170824
2799	21798	170830
2800	17982	17090
2801	19435	170900
2803	6469	170965
2804	13686	170990
2805	24249	170994
2806	9603	171046
2807	16862	171050
2808	12509	171052
2809	7365	171113
2810	20140	171176
2814	18017	171277
2815	17205	171278
2816	19169	17129
2817	9881	171291
2818	21085	171292
2819	22137	171312
2820	23828	171318
2822	16842	171326
2823	19834	171328
2824	14181	171345
2825	514	17135
2826	11169	17136
2827	17770	171414
2828	24388	171421
2829	15591	171455
2831	2415	171517
2832	18607	17154
2833	1571	171581
2834	11470	171600
2835	21707	171619
2836	8572	171651
2837	12174	171671
2838	23898	171674
2839	7641	171679
2840	21647	17168
2841	17738	171695
2842	9517	171720
2843	16932	171725
2844	379	171742
2846	15644	171837
2847	4295	171840
2848	13446	171881
2849	10577	171942
2850	6152	171945
2851	24016	171956
2852	7127	171964
2853	18783	171990
2855	18931	172049
2856	20422	172063
2858	21342	172080
2859	11631	172107
2860	18725	172150
2861	6583	172151
2862	1454	172154
2863	18497	172189
2864	15915	172193
2865	3105	172219
2866	8716	172255
2867	3761	172275
2868	16495	172276
2869	10585	172325
2870	20628	172337
2871	6550	172349
2872	1573	172369
2873	4920	172374
2875	5113	172401
2876	6897	172435
2877	1421	172455
2878	24202	172460
2879	6388	172495
2880	18633	172530
2881	348	172547
2882	6682	172550
2883	8439	172561
2884	5192	172595
2885	17483	17260
2886	1253	172600
2887	9271	172620
2888	68	172675
2889	553	172691
2890	17528	172703
2891	9576	172771
2892	23466	172773
2893	4702	172813
2894	15374	172843
2895	17964	172851
2896	2026	172876
2898	19262	172888
2899	11252	17291
2901	19970	172989
2902	8559	172991
2903	14401	172997
2904	18705	173000
2905	21006	173005
2906	17146	173033
2907	11493	173053
2908	11493	173054
2909	4711	173057
2910	11206	173058
2911	20365	173070
2912	4972	173075
2913	23503	173113
2914	5079	173118
2915	9361	173129
2917	7377	173169
2918	20022	173186
2919	19954	173208
2920	21314	17322
2921	10099	173231
2922	22665	173248
2923	3402	173250
2924	20010	173274
2925	9200	173277
2926	944	17329
2927	18507	173291
2928	22935	173297
2929	21312	173312
2931	7405	173343
2933	22590	173405
2934	4649	173431
2935	22748	173473
2936	952	173479
2937	22754	173493
2938	660	173502
2939	1589	173515
2941	3388	173578
2942	4227	17358
2943	14051	173605
2944	15253	173623
2945	3510	17364
2946	16431	173673
2947	24014	173680
2948	13398	173705
2949	16030	173721
2950	19805	173725
2951	12037	173738
2952	18982	173741
2954	3241	173813
2955	15928	173831
2956	17975	173887
2957	9962	173902
2958	13878	173930
2959	11208	173941
2960	23694	173951
2961	9657	17396
2962	5279	174002
2963	4061	174026
2964	18671	174031
2965	2364	174047
2966	11014	174105
2967	11014	174106
2968	14964	174114
2969	11483	174136
2970	5001	174187
2971	24363	174215
2972	17172	174231
2973	3894	174234
2974	6787	174236
2975	12990	174265
2976	18805	17429
2977	22309	174315
2978	23172	174324
2979	6202	174343
2980	12582	174397
2981	21885	174407
2982	23706	174416
2983	16365	174422
2984	15251	174430
2985	13515	174503
2986	23569	174523
2988	6564	174536
2989	17848	17454
