Ref,NUM_ACCTS,Deposit_Count,Deposit_Balance,Loan_Count,Loan_Balance,Nmc_count,Nmc_balance,Revenue,New,Yr10P,Tenure,Dormant,BillPay,DirectDeposit,Current,Gone,Total_Check,Total_MoneyMarket,Total_Savings,Total_CD,Total_Retirement,Total_Loan,Total_Equity,Total_AutoLoan,Total_Mortgage,Bal_Check,Bal_MoneyMarket,Bal_Savings,Bal_CD,Bal_Retirement,Bal_Loan,Bal_Equity,Bal_AutoLoan,Bal_Mortgage
144,4,2,0.050,2,7.173,2,7.173,0.438,0,0,6,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0.000,0.000,0.050,0,0.000,0.000,0.000,7.173,0.000
145,1,1,0.004,0,0.000,0,0.000,0.000,0,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.004,0,0.000,0.000,0.000,0.000,0.000
146,2,2,0.054,0,0.000,0,0.000,0.001,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.000,0.000,0.054,0,0.000,0.000,0.000,0.000,0.000
147,1,1,0.010,0,0.000,0,0.000,0.000,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.010,0,0.000,0.000,0.000,0.000,0.000
148,2,2,0.058,0,0.000,0,0.000,0.099,0,1,25,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0.033,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
149,5,3,4.430,2,20.216,2,20.216,0.285,0,0,5,0,0,1,1,0,1,0,2,0,0,0,0,2,0,4.380,0.000,0.050,0,0.000,0.000,0.000,20.216,0.000
150,5,3,0.649,2,28.213,2,28.213,0.232,0,0,10,0,0,1,1,0,1,0,2,0,0,0,0,2,0,0.479,0.000,0.170,0,0.000,0.000,0.000,28.213,0.000
151,2,2,0.007,0,0.000,0,0.000,0.097,0,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.000,0.000,0.007,0,0.000,0.000,0.000,0.000,0.000
152,4,4,66.262,0,0.000,0,0.000,2.439,0,1,42,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0.000,0.000,9.691,0,56.571,0.000,0.000,0.000,0.000
153,2,2,1.271,0,0.000,0,0.000,0.127,0,0,3,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0.846,0.000,0.425,0,0.000,0.000,0.000,0.000,0.000
154,1,1,0.179,0,0.000,0,0.000,0.004,0,1,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.179,0,0.000,0.000,0.000,0.000,0.000
155,2,1,0.025,1,0.389,1,0.389,0.011,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,0.389,0.000
156,2,2,0.093,0,0.000,0,0.000,0.099,0,0,4,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0.068,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
157,2,1,0.025,1,12.033,1,12.033,0.051,0,0,5,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,12.033,0.000
158,1,1,0.000,0,0.000,0,0.000,0.000,0,0,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000
159,2,2,0.200,0,0.000,0,0.000,0.102,0,1,12,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.175,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
160,2,1,0.025,1,0.572,1,0.572,0.006,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,0.572,0.000
161,2,1,0.025,1,15.799,1,15.799,0.067,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,15.799,0.000
162,3,2,22.323,1,41.867,0,0.000,1.434,0,1,52,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0.000,0.000,17.090,5.232,0.000,0.000,0.000,0.000,41.867
163,2,1,0.020,1,0.509,1,0.509,0.003,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.020,0,0.000,0.000,0.000,0.509,0.000
164,2,1,0.076,1,21.013,1,21.013,0.544,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.076,0,0.000,0.000,0.000,21.013,0.000
165,3,2,0.025,1,18.855,1,18.855,0.177,0,0,3,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,18.855,0.000
166,1,1,0.000,0,0.000,0,0.000,0.000,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000
167,1,1,1.328,0,0.000,0,0.000,0.032,0,0,10,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0.000,0.000,1.328,0,0.000,0.000,0.000,0.000,0.000
168,1,1,0.139,0,0.000,0,0.000,0.003,0,0,7,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.139,0,0.000,0.000,0.000,0.000,0.000
169,1,1,0.008,0,0.000,0,0.000,0.000,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.008,0,0.000,0.000,0.000,0.000,0.000
170,2,1,0.000,1,45.485,1,45.485,0.191,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000,0.000,45.485,0.000
171,2,1,0.025,1,14.365,1,14.365,1.187,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,14.365,0.000
172,1,1,0.025,0,0.000,0,0.000,0.001,0,0,6,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
173,2,2,3.040,0,0.000,0,0.000,0.171,0,1,15,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0.010,0.000,3.030,0,0.000,0.000,0.000,0.000,0.000
174,1,1,0.004,0,0.000,0,0.000,0.000,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.004,0,0.000,0.000,0.000,0.000,0.000
175,2,2,-0.173,0,0.000,0,0.000,0.093,0,1,13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.198,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
176,1,1,0.003,0,0.000,0,0.000,0.000,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.003,0,0.000,0.000,0.000,0.000,0.000
177,1,1,0.223,0,0.000,0,0.000,0.005,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.223,0,0.000,0.000,0.000,0.000,0.000
178,2,2,55.744,0,0.000,0,0.000,1.271,0,1,29,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.000,0.000,55.744,0,0.000,0.000,0.000,0.000,0.000
179,2,2,0.710,0,0.000,0,0.000,0.114,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0.685,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
180,2,2,0.088,0,0.000,0,0.000,0.099,0,0,4,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0.063,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
181,2,1,0.100,1,7.190,1,7.190,0.033,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.100,0,0.000,0.000,0.000,7.190,0.000
182,2,1,0.225,1,1.720,1,1.720,0.021,0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.225,0,0.000,0.000,0.000,1.720,0.000
183,2,2,0.039,0,0.000,0,0.000,0.098,0,0,10,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.013,0.000,0.026,0,0.000,0.000,0.000,0.000,0.000
184,2,1,0.025,1,11.615,1,11.615,0.049,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,11.615,0.000
185,1,1,0.005,0,0.000,0,0.000,0.000,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.005,0,0.000,0.000,0.000,0.000,0.000
186,4,4,-0.268,0,0.000,0,0.000,0.091,0,1,12,0,0,0,0,0,1,0,3,0,0,0,0,0,0,-0.314,0.000,0.046,0,0.000,0.000,0.000,0.000,0.000
187,1,1,0.003,0,0.000,0,0.000,0.000,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.003,0,0.000,0.000,0.000,0.000,0.000
188,1,1,2.564,0,0.000,0,0.000,0.059,0,1,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,2.564,0,0.000,0.000,0.000,0.000,0.000
189,3,3,53.718,0,0.000,0,0.000,1.399,0,0,6,0,0,0,1,0,1,0,2,0,0,0,0,0,0,8.315,0.000,45.403,0,0.000,0.000,0.000,0.000,0.000
190,2,1,0.025,1,16.147,1,16.147,0.068,0,0,4,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,16.147,0.000
191,2,1,0.026,1,4.642,1,4.642,0.386,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.026,0,0.000,0.000,0.000,4.642,0.000
192,2,2,7.604,0,0.000,0,0.000,0.275,0,0,4,0,1,1,1,0,1,0,1,0,0,0,0,0,0,7.179,0.000,0.425,0,0.000,0.000,0.000,0.000,0.000
193,3,3,12.792,0,0.000,0,0.000,0.407,0,1,46,0,1,1,1,0,1,0,2,0,0,0,0,0,0,1.801,0.000,10.991,0,0.000,0.000,0.000,0.000,0.000
194,1,1,0.016,0,0.000,0,0.000,0.000,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.016,0,0.000,0.000,0.000,0.000,0.000
195,2,1,0.025,1,9.999,1,9.999,0.043,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,9.999,0.000
196,2,2,0.062,0,0.000,0,0.000,0.099,0,0,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.037,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
197,1,0,0.000,1,2.031,1,2.031,0.018,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000,0.000,2.031,0.000
198,5,5,40.877,0,0.000,0,0.000,1.380,0,1,41,0,0,0,0,0,2,0,2,0,1,0,0,0,0,25.805,0.000,0.050,0,15.022,0.000,0.000,0.000,0.000
199,3,3,4.475,0,0.000,0,0.000,0.201,0,1,25,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2.382,0.000,2.093,0,0.000,0.000,0.000,0.000,0.000
200,2,2,0.009,0,0.000,0,0.000,0.097,0,0,10,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.000,0.000,0.009,0,0.000,0.000,0.000,0.000,0.000
201,2,2,9.497,0,0.000,0,0.000,0.319,0,1,29,0,1,1,1,0,1,0,1,0,0,0,0,0,0,9.307,0.000,0.190,0,0.000,0.000,0.000,0.000,0.000
202,7,7,37.663,0,0.000,0,0.000,1.449,0,1,26,0,0,1,1,0,1,0,5,0,1,0,0,0,0,1.044,0.000,6.868,0,29.751,0.000,0.000,0.000,0.000
203,3,2,0.028,1,0.228,1,0.228,0.106,0,0,6,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0.003,0.000,0.025,0,0.000,0.000,0.228,0.000,0.000
204,1,1,0.016,0,0.000,0,0.000,0.000,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.016,0,0.000,0.000,0.000,0.000,0.000
205,1,1,0.006,0,0.000,0,0.000,0.000,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.006,0,0.000,0.000,0.000,0.000,0.000
206,2,2,0.027,0,0.000,0,0.000,0.098,0,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.002,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
207,2,1,0.025,1,17.946,1,17.946,0.164,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,17.946,0.000
208,6,6,18.034,0,0.000,0,0.000,0.712,0,1,13,0,1,1,1,0,3,0,3,0,0,0,0,0,0,17.955,0.000,0.079,0,0.000,0.000,0.000,0.000,0.000
209,5,3,9.974,2,66.343,2,66.343,0.614,0,1,27,0,0,1,1,0,1,0,2,0,0,0,0,2,0,4.923,0.000,5.051,0,0.000,0.000,0.000,66.343,0.000
210,4,4,1.463,0,0.000,0,0.000,0.229,0,1,13,0,1,1,1,0,2,0,2,0,0,0,0,0,0,1.363,0.000,0.100,0,0.000,0.000,0.000,0.000,0.000
211,4,4,1.861,0,0.000,0,0.000,0.238,0,1,16,0,1,1,1,0,2,0,2,0,0,0,0,0,0,1.801,0.000,0.060,0,0.000,0.000,0.000,0.000,0.000
212,1,1,0.004,0,0.000,0,0.000,0.000,0,1,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.004,0,0.000,0.000,0.000,0.000,0.000
213,2,1,0.025,1,45.178,1,45.178,0.190,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,45.178,0.000
214,2,1,0.026,1,36.989,1,36.989,0.156,0,0,5,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.026,0,0.000,0.000,0.000,36.989,0.000
215,2,2,0.718,0,0.000,0,0.000,0.114,0,0,7,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0.601,0.000,0.116,0,0.000,0.000,0.000,0.000,0.000
216,6,6,19.634,0,0.000,0,0.000,0.751,0,1,36,0,1,1,1,0,3,0,3,0,0,0,0,0,0,17.864,0.000,1.771,0,0.000,0.000,0.000,0.000,0.000
217,1,1,0.028,0,0.000,0,0.000,0.001,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.028,0,0.000,0.000,0.000,0.000,0.000
218,1,1,0.005,0,0.000,0,0.000,0.000,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.005,0,0.000,0.000,0.000,0.000,0.000
219,3,3,0.156,0,0.000,0,0.000,0.100,0,0,5,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.111,0.000,0.045,0,0.000,0.000,0.000,0.000,0.000
220,1,1,0.005,0,0.000,0,0.000,0.000,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.005,0,0.000,0.000,0.000,0.000,0.000
221,4,3,182.754,1,41.045,1,41.045,6.281,0,1,13,0,0,1,1,0,1,0,2,0,0,1,0,0,0,13.898,0.000,168.856,0,0.000,41.045,0.000,0.000,0.000
222,2,2,9.646,0,0.000,0,0.000,0.332,0,1,32,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0.866,0.000,8.780,0,0.000,0.000,0.000,0.000,0.000
223,1,1,0.023,0,0.000,0,0.000,0.001,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.023,0,0.000,0.000,0.000,0.000,0.000
224,2,2,0.090,0,0.000,0,0.000,0.099,0,0,9,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0.065,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
225,2,2,0.402,0,0.000,0,0.000,0.107,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0.250,0.000,0.152,0,0.000,0.000,0.000,0.000,0.000
226,2,1,0.100,1,71.971,1,71.971,2.507,0,0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.000,0.000,0.100,0,0.000,0.000,71.971,0.000,0.000
227,1,1,0.004,0,0.000,0,0.000,0.000,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.004,0,0.000,0.000,0.000,0.000,0.000
228,1,1,0.003,0,0.000,0,0.000,0.000,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.003,0,0.000,0.000,0.000,0.000,0.000
229,4,2,0.400,2,43.401,2,43.401,0.390,0,0,3,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0.050,0.000,0.350,0,0.000,2.628,0.000,40.773,0.000
230,2,1,0.025,1,3.071,1,3.071,0.029,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,3.071,0.000
231,2,1,0.025,1,12.817,1,12.817,0.544,0,0,7,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0.000,0.000,0.025,0,0.000,12.817,0.000,0.000,0.000
232,2,1,0.025,1,46.628,1,46.628,1.623,0,0,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.000,0.000,0.025,0,0.000,0.000,46.628,0.000,0.000
233,5,4,0.702,1,17.972,1,17.972,0.287,0,0,10,0,1,1,1,0,2,0,2,0,0,0,0,1,0,0.652,0.000,0.050,0,0.000,0.000,0.000,17.972,0.000
234,2,2,2.440,0,0.000,0,0.000,0.154,0,0,3,0,1,1,1,0,1,0,1,0,0,0,0,0,0,2.415,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
235,2,1,0.025,1,24.662,1,24.662,0.104,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,24.662,0.000
236,3,2,0.300,1,20.523,1,20.523,0.190,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.250,0.000,0.050,0,0.000,0.000,0.000,20.523,0.000
237,2,1,0.025,1,7.723,1,7.723,0.219,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,7.723,0.000
238,2,1,0.025,1,11.072,1,11.072,0.047,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,11.072,0.000
239,2,1,0.200,1,24.215,1,24.215,0.107,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.200,0,0.000,0.000,0.000,24.215,0.000
240,3,2,0.025,1,1.660,1,1.660,0.011,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,1.660,0.000
241,2,1,0.025,1,0.044,1,0.044,0.001,0,0,4,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,0.044,0.000
242,2,1,0.025,1,4.580,1,4.580,0.028,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,4.580,0.000
243,1,1,0.013,0,0.000,0,0.000,0.000,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.013,0,0.000,0.000,0.000,0.000,0.000
244,2,1,0.025,1,17.451,1,17.451,0.074,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,17.451,0.000
245,2,1,0.025,1,1.355,1,1.355,0.034,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,1.355,0.000
246,2,1,0.025,1,5.562,1,5.562,0.024,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,5.562,0.000
247,1,1,0.002,0,0.000,0,0.000,0.000,0,0,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.000,0.000,0.002,0,0.000,0.000,0.000,0.000,0.000
248,2,1,0.225,1,10.489,1,10.489,0.450,0,0,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0.000,0.000,0.225,0,0.000,10.489,0.000,0.000,0.000
249,1,1,0.005,0,0.000,0,0.000,0.000,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.005,0,0.000,0.000,0.000,0.000,0.000
250,2,2,0.021,0,0.000,0,0.000,0.098,0,1,16,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.001,0.000,0.020,0,0.000,0.000,0.000,0.000,0.000
251,2,2,25.764,0,0.000,0,0.000,0.695,0,0,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10.626,0.000,15.138,0,0.000,0.000,0.000,0.000,0.000
252,2,2,0.064,0,0.000,0,0.000,0.099,0,0,9,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0.035,0.000,0.029,0,0.000,0.000,0.000,0.000,0.000
253,1,1,0.000,0,0.000,0,0.000,0.000,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000
254,1,1,0.005,0,0.000,0,0.000,0.000,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.005,0,0.000,0.000,0.000,0.000,0.000
255,2,2,0.079,0,0.000,0,0.000,0.099,0,1,12,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.054,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
256,2,2,8.659,0,0.000,0,0.000,0.303,0,0,7,0,1,1,1,0,1,0,1,0,0,0,0,0,0,5.104,0.000,3.554,0,0.000,0.000,0.000,0.000,0.000
257,2,2,0.044,0,0.000,0,0.000,0.098,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0.019,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
258,3,3,9.620,0,0.000,0,0.000,0.332,0,0,7,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0.155,0.000,9.465,0,0.000,0.000,0.000,0.000,0.000
259,2,1,0.025,1,12.222,1,12.222,0.052,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,12.222,0.000
260,2,2,24.383,0,0.000,0,0.000,0.688,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,3.382,0.000,21.001,0,0.000,0.000,0.000,0.000,0.000
261,2,2,0.300,0,0.000,0,0.000,0.104,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.275,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
262,2,1,0.025,1,23.534,1,23.534,0.099,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,23.534,0.000
263,2,1,0.525,1,0.914,1,0.914,0.017,0,0,8,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.000,0.000,0.525,0,0.000,0.000,0.000,0.914,0.000
264,1,1,0.000,0,0.000,0,0.000,0.000,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000
265,2,1,0.100,1,16.631,1,16.631,1.137,0,0,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.000,0.000,0.100,0,0.000,16.631,0.000,0.000,0.000
266,2,1,0.025,1,4.727,1,4.727,0.393,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,4.727,0.000
267,1,1,0.314,0,0.000,0,0.000,0.008,0,0,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.314,0,0.000,0.000,0.000,0.000,0.000
268,1,1,0.000,0,0.000,0,0.000,0.000,0,1,13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000
269,2,1,0.025,1,32.930,1,32.930,0.139,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,32.930,0.000
270,2,1,0.020,1,6.802,1,6.802,0.029,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.020,0,0.000,0.000,0.000,6.802,0.000
271,2,2,0.770,0,0.000,0,0.000,0.115,0,1,12,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0.745,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
272,1,1,0.025,0,0.000,0,0.000,0.001,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
273,2,1,0.007,1,11.136,1,11.136,0.047,0,0,6,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.007,0,0.000,0.000,0.000,11.136,0.000
274,1,1,0.131,0,0.000,0,0.000,0.003,0,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.131,0,0.000,0.000,0.000,0.000,0.000
275,2,1,0.074,1,26.326,1,26.326,0.112,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.074,0,0.000,0.000,0.000,26.326,0.000
276,2,2,0.025,0,0.000,0,0.000,0.098,0,0,5,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0.000,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
277,2,1,0.100,1,22.772,1,22.772,0.210,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.100,0,0.000,0.000,0.000,22.772,0.000
278,2,1,0.241,1,22.795,1,22.795,0.102,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.241,0,0.000,0.000,0.000,22.795,0.000
279,1,1,0.004,0,0.000,0,0.000,0.000,0,0,5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.004,0,0.000,0.000,0.000,0.000,0.000
280,3,2,12.105,1,438.706,0,0.000,9.201,0,1,13,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0.000,0.000,12.105,0,0.000,0.000,0.000,0.000,438.706
281,1,1,0.016,0,0.000,0,0.000,0.000,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.016,0,0.000,0.000,0.000,0.000,0.000
282,2,2,0.084,0,0.000,0,0.000,0.099,0,0,6,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0.059,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
283,2,2,0.030,0,0.000,0,0.000,0.098,0,0,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.005,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
284,4,4,18.177,0,0.000,0,0.000,0.767,0,1,44,0,0,1,1,0,1,0,2,0,1,0,0,0,0,0.982,0.000,1.608,0,15.587,0.000,0.000,0.000,0.000
285,2,1,0.025,1,2.522,1,2.522,0.011,0,0,8,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,2.522,0.000
286,1,1,0.762,0,0.000,0,0.000,0.019,0,1,11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.762,0,0.000,0.000,0.000,0.000,0.000
287,2,1,0.095,1,1.407,1,1.407,0.119,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.095,0,0.000,0.000,0.000,1.407,0.000
288,6,4,0.255,2,27.088,2,27.088,0.315,0,0,2,0,0,1,1,0,2,0,2,0,0,0,0,2,0,0.080,0.000,0.175,0,0.000,0.000,0.000,27.088,0.000
289,1,1,0.050,0,0.000,0,0.000,0.001,0,1,14,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.050,0,0.000,0.000,0.000,0.000,0.000
